epoch,lr,train_loss,train_top1,train_top3,train_top5
58,0.00016812447520428574,1.3219825512816383,0.6851385390428212,0.8664987405541562,0.9130982367758187
59,0.00016412145636100677,1.2724181062328426,0.7241813602015114,0.8853904282115869,0.9357682619647355
60,0.00016010829277643084,1.270811893027135,0.7103274559193955,0.8765743073047859,0.9168765743073047
61,0.00015608787771940685,1.117696801270886,0.7531486146095718,0.8929471032745592,0.9458438287153652
62,0.000152063109686694,1.120151921393589,0.7405541561712846,0.9017632241813602,0.947103274559194
63,0.00014803689031330611,1.0579021652639662,0.77455919395466,0.9193954659949622,0.9584382871536524
64,0.00014401212228059326,0.9876828959366537,0.7896725440806045,0.9206549118387909,0.9672544080604534
65,0.00013999170722356924,0.9740398392569208,0.7972292191435768,0.9269521410579346,0.9584382871536524
66,0.0001359785436389933,0.8908297272413144,0.8148614609571788,0.9357682619647355,0.9710327455919395
67,0.00013197552479571434,0.8865189624373199,0.8236775818639799,0.9357682619647355,0.9685138539042821
68,0.00012798553664878422,0.7971797729619504,0.8501259445843828,0.9546599496221663,0.982367758186398
69,0.0001240114557588439,0.8041186780112817,0.8249370277078085,0.9609571788413098,0.982367758186398
70,0.00012005614721828222,0.7521935584262877,0.8664987405541562,0.9697732997481109,0.9836272040302267
71,0.00011612246258566325,0.7701763342549879,0.8476070528967254,0.9596977329974811,0.9811083123425692
72,0.00011221323782991,0.713752945063997,0.8652392947103275,0.9685138539042821,0.9874055415617129
73,0.00010833129128572799,0.6681204516281108,0.8639798488664987,0.9722921914357683,0.982367758186398
74,0.00010447942162174175,0.6353767307038871,0.8778337531486146,0.9735516372795969,0.9886649874055415
75,0.00010066040582280973,0.6567989469175074,0.8765743073047859,0.9584382871536524,0.9773299748110831
76,9.687699718797188e-05,0.5901917735635483,0.9005037783375315,0.9848866498740554,0.9937027707808564
77,9.313192334547335e-05,0.5981807954965971,0.8916876574307305,0.9760705289672544,0.9874055415617129
78,8.942788428629552e-05,0.53565938421701,0.9017632241813602,0.9848866498740554,0.9924433249370277
79,8.576755041761213e-05,0.5378600638219031,0.8879093198992444,0.982367758186398,0.9949622166246851
80,8.215356063757297e-05,0.5170944888585761,0.906801007556675,0.9848866498740554,0.9962216624685138
81,7.858852043280492e-05,0.48427198260497084,0.9269521410579346,0.9924433249370277,0.9974811083123426
82,7.507500000000008e-05,0.466635000195251,0.9181360201511335,0.9899244332493703,0.9937027707808564
83,7.16155323929459e-05,0.4551549426254157,0.9332493702770781,0.9886649874055415,0.9974811083123426
84,6.821261169633406e-05,0.4901780355487122,0.9143576826196473,0.982367758186398,0.9937027707808564
85,6.486869122766325e-05,0.43098546035343815,0.9282115869017632,0.9899244332493703,0.9962216624685138
86,6.15861817685328e-05,0.43544428174381594,0.9256926952141058,0.9924433249370277,0.9937027707808564
87,5.83674498266028e-05,0.4066632557425751,0.9332493702770781,0.9937027707808564,0.9974811083123426
88,5.521481592947323e-05,0.40455356998467623,0.9408060453400504,0.9937027707808564,0.9974811083123426
89,5.2130552951711434e-05,0.39062039227569734,0.9420654911838791,0.9974811083123426,0.9987405541561712
90,4.9116884476235906e-05,0.3834193469745386,0.9458438287153652,0.9949622166246851,0.9987405541561712
91,4.617598319123565e-05,0.37784621487336434,0.9408060453400504,0.9974811083123426,1.0
92,4.330996932378243e-05,0.3732826391455509,0.947103274559194,0.9874055415617129,0.9937027707808564
93,4.052090911126445e-05,0.3593878827857731,0.9408060453400504,0.9924433249370277,0.9974811083123426
94,3.78108133117434e-05,0.33803391028711716,0.9496221662468514,0.9937027707808564,0.9987405541561712
95,3.5181635754309285e-05,0.32968504347789196,0.947103274559194,0.9962216624685138,1.0
96,3.2635271930477574e-05,0.32945485923542484,0.9571788413098237,0.9949622166246851,0.9974811083123426
97,3.0173557627645045e-05,0.33078849901180124,0.9508816120906801,0.9911838790931989,0.9974811083123426
98,2.7798267605588348e-05,0.3003055345576716,0.9584382871536524,0.9974811083123426,1.0
99,2.5511114316960646e-05,0.30301835127081017,0.9697732997481109,0.9987405541561712,0.9987405541561712
100,2.331374667270801e-05,0.3119325232445743,0.9634760705289672,0.9974811083123426,0.9987405541561712
101,2.12077488532956e-05,0.29437511078356493,0.9634760705289672,1.0,1.0
102,1.9194639166601678e-05,0.2905857225209099,0.9546599496221663,0.9962216624685138,0.9987405541561712
103,1.727586895330117e-05,0.2988509336106423,0.9710327455919395,1.0,1.0
104,1.5452821540529857e-05,0.299173706274489,0.9659949622166247,0.9962216624685138,0.9987405541561712
105,1.3726811244581611e-05,0.277755233142478,0.964735516372796,0.9924433249370277,0.9962216624685138
106,1.2099082423359317e-05,0.2732670816876726,0.9609571788413098,0.9974811083123426,0.9987405541561712
107,1.0570808579261744e-05,0.27875911416274773,0.9710327455919395,1.0,1.0
108,9.143091513153038e-06,0.28659898707037906,0.9584382871536524,0.9962216624685138,0.9987405541561712
109,7.816960530025541e-06,0.2706421003383713,0.9659949622166247,0.9987405541561712,1.0
110,6.593371696927607e-06,0.27418276386086826,0.9697732997481109,0.9974811083123426,1.0
111,5.4732071536923355e-06,0.2891300557467439,0.9722921914357683,0.9962216624685138,0.9987405541561712
112,4.45727447696352e-06,0.3032076398581642,0.9622166246851386,0.9949622166246851,0.9987405541561712
113,3.546306097977542e-06,0.29684798483284053,0.9571788413098237,0.9974811083123426,1.0
114,2.7409587745210704e-06,0.28993582537852847,0.9584382871536524,1.0,1.0
115,2.0418131174449703e-06,0.28626005820723566,0.9596977329974811,0.9949622166246851,0.9949622166246851
116,1.449373172076026e-06,0.2597444412540128,0.9659949622166247,0.9974811083123426,0.9987405541561712
117,9.640660548281895e-07,0.2713832600741302,0.9710327455919395,0.9974811083123426,0.9987405541561712
118,5.862416452752215e-07,0.2910777782312869,0.9559193954659949,0.9987405541561712,0.9987405541561712
119,3.16172333906943e-07,0.2724833175802711,0.9659949622166247,0.9974811083123426,1.0
120,1.5405282575073807e-07,0.2682503771872004,0.9697732997481109,0.9937027707808564,1.0
